City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description,Rain (Inches),Snow (Inches),Date
30,Shelburne,CA,44.08,-80.2,93.2,34,20,3.36,few clouds,0.0,0.0,2020-07-09 20:22:04
31,Ancud,CL,-41.87,-73.82,48.0,81,75,4.7,broken clouds,0.0,0.0,2020-07-09 20:22:04
32,Hilo,US,19.73,-155.09,80.6,69,75,5.82,broken clouds,0.0,0.0,2020-07-09 20:20:01
33,Pangnirtung,CA,66.15,-65.71,51.8,66,40,18.34,scattered clouds,0.0,0.0,2020-07-09 20:22:04
34,Olafsvik,IS,64.89,-23.71,52.29,71,85,9.33,overcast clouds,0.0,0.0,2020-07-09 20:22:04
35,Kavaratti,IN,10.57,72.64,82.94,76,100,10.27,moderate rain,0.1,0.0,2020-07-09 20:22:04
36,Avarua,CK,-21.21,-159.78,75.2,69,61,8.05,broken clouds,0.0,0.0,2020-07-09 20:18:47
37,Sitka,US,57.05,-135.33,55.4,93,90,4.7,light rain,0.0,0.0,2020-07-09 20:22:05
38,Mayo,US,38.89,-76.51,89.01,62,1,9.17,clear sky,0.0,0.0,2020-07-09 20:22:05
39,Barrow,US,71.29,-156.79,39.2,80,75,10.29,broken clouds,0.0,0.0,2020-07-09 20:22:05
40,Cobh,IE,51.86,-8.3,57.2,62,20,17.22,few clouds,0.0,0.0,2020-07-09 20:22:05
41,Butaritari,KI,3.07,172.79,83.21,77,5,13.62,light rain,0.0,0.0,2020-07-09 20:22:06
42,Atuona,PF,-9.8,-139.03,79.77,77,4,16.37,clear sky,0.0,0.0,2020-07-09 20:22:06
43,Kapaa,US,22.08,-159.32,80.6,78,75,12.75,light rain,0.0,0.0,2020-07-09 20:22:06
44,Oktyabrskiy,RU,54.48,53.47,70.83,80,0,3.02,clear sky,0.0,0.0,2020-07-09 20:22:06
45,Longyearbyen,SJ,78.22,15.64,46.4,81,75,9.17,light rain,0.0,0.0,2020-07-09 20:22:06
46,Te Anau,NZ,-45.42,167.72,36.34,87,87,0.94,overcast clouds,0.0,0.0,2020-07-09 20:22:06
47,Punta Arenas,CL,-53.15,-70.92,33.8,80,97,19.46,overcast clouds,0.0,0.0,2020-07-09 20:20:00
48,Zaria,NG,11.11,7.72,77.58,71,99,6.71,overcast clouds,0.0,0.0,2020-07-09 20:22:07
49,Mar Del Plata,AR,-38.0,-57.56,53.01,53,100,10.29,overcast clouds,0.0,0.0,2020-07-09 20:18:08
50,Manjacaze,MZ,-24.71,33.88,62.55,77,0,6.87,clear sky,0.0,0.0,2020-07-09 20:22:07
51,Port Hardy,CA,50.7,-127.42,57.2,87,75,5.82,light intensity shower rain,0.0,0.0,2020-07-09 20:18:03
52,Kahului,US,20.89,-156.47,86.0,55,40,20.8,scattered clouds,0.0,0.0,2020-07-09 20:22:08
53,Vilhena,BR,-12.74,-60.15,86.0,35,40,6.93,scattered clouds,0.0,0.0,2020-07-09 20:22:08
54,Leningradskiy,RU,69.38,178.42,49.77,70,87,10.98,overcast clouds,0.0,0.0,2020-07-09 20:22:08
55,Torbay,CA,47.67,-52.73,62.6,51,75,11.41,broken clouds,0.0,0.0,2020-07-09 20:19:21
56,Calama,CL,-22.47,-68.93,69.8,2,0,18.34,clear sky,0.0,0.0,2020-07-09 20:17:23
57,Samarai,PG,-10.62,150.67,78.3,87,100,21.27,moderate rain,0.1,0.0,2020-07-09 20:22:08
58,Horki,BY,54.29,30.98,51.26,91,0,5.53,clear sky,0.0,0.0,2020-07-09 20:22:09
59,Bowen,AU,-20.02,148.23,66.99,93,6,10.29,clear sky,0.0,0.0,2020-07-09 20:22:09
60,Taoyuan,CN,32.3,120.62,75.0,99,85,1.01,overcast clouds,0.0,0.0,2020-07-09 20:22:09
61,Carnarvon,AU,-24.87,113.63,53.6,50,100,9.17,overcast clouds,0.0,0.0,2020-07-09 20:22:09
62,Thompson,CA,55.74,-97.86,66.2,77,75,12.75,broken clouds,0.0,0.0,2020-07-09 20:19:22
63,Quatre Cocos,MU,-20.21,57.76,72.0,73,75,14.99,broken clouds,0.0,0.0,2020-07-09 20:22:09
64,Qaanaaq,GL,77.48,-69.36,48.22,51,97,1.34,overcast clouds,0.0,0.0,2020-07-09 20:22:10
65,Mago,RU,53.25,140.18,52.56,94,95,1.99,overcast clouds,0.0,0.0,2020-07-09 20:22:10
66,Busselton,AU,-33.65,115.33,37.99,85,0,6.96,clear sky,0.0,0.0,2020-07-09 20:22:10
67,Port-Gentil,GA,-0.72,8.78,77.0,83,90,9.17,overcast clouds,0.0,0.0,2020-07-09 20:19:04
68,Chicama,PE,-7.84,-79.15,71.94,55,3,10.74,clear sky,0.0,0.0,2020-07-09 20:22:11
69,Tautira,PF,-17.73,-149.15,80.6,61,20,3.36,few clouds,0.0,0.0,2020-07-09 20:22:11
70,Kargil,IN,34.57,76.1,54.88,43,14,7.16,few clouds,0.0,0.0,2020-07-09 20:22:11
71,Hermanus,ZA,-34.42,19.23,53.01,83,100,8.99,moderate rain,0.1,0.0,2020-07-09 20:22:11
72,East London,ZA,-33.02,27.91,69.87,50,9,7.72,clear sky,0.0,0.0,2020-07-09 20:22:11
73,Vaini,TO,-21.2,-175.2,73.4,88,90,8.05,overcast clouds,0.0,0.0,2020-07-09 20:22:11
74,Bethel,US,41.37,-73.41,89.01,58,1,6.93,clear sky,0.0,0.0,2020-07-09 20:22:12
75,Sur,OM,22.57,59.53,90.64,50,99,17.07,overcast clouds,0.0,0.0,2020-07-09 20:22:12
76,Port Alfred,ZA,-33.59,26.89,64.0,83,0,5.01,clear sky,0.0,0.0,2020-07-09 20:22:12
77,Hithadhoo,MV,-0.6,73.08,84.69,71,91,5.68,overcast clouds,0.0,0.0,2020-07-09 20:22:12
78,Rocha,UY,-34.48,-54.33,49.33,69,0,10.47,clear sky,0.0,0.0,2020-07-09 20:22:13
79,Vardo,NO,70.37,31.11,46.4,93,75,27.51,broken clouds,0.0,0.0,2020-07-09 20:17:35
80,Tahta,EG,26.77,31.5,91.4,27,0,9.17,clear sky,0.0,0.0,2020-07-09 20:22:13
81,Airai,TL,-8.93,125.41,54.27,87,98,3.62,overcast clouds,0.0,0.0,2020-07-09 20:22:13
82,Chisinau,MD,47.01,28.86,73.4,49,83,4.7,broken clouds,0.0,0.0,2020-07-09 20:20:50
83,Tombouctou,ML,20.0,-3.0,92.19,33,71,22.48,broken clouds,0.0,0.0,2020-07-09 20:22:13
84,Cabedelo,BR,-6.98,-34.83,78.8,83,40,10.29,scattered clouds,0.0,0.0,2020-07-09 20:22:14
85,Severo-Kurilsk,RU,50.68,156.12,49.41,93,100,12.62,moderate rain,0.1,0.0,2020-07-09 20:22:14
86,Kavieng,PG,-2.57,150.8,81.88,77,83,8.19,moderate rain,0.1,0.0,2020-07-09 20:22:14
87,Yen Bai,VN,21.7,104.87,81.97,67,100,2.28,overcast clouds,0.0,0.0,2020-07-09 20:17:54
88,Comodoro Rivadavia,AR,-45.87,-67.5,44.6,70,40,4.7,scattered clouds,0.0,0.0,2020-07-09 20:22:14
89,Bengkulu,ID,-3.8,102.27,74.86,89,100,3.11,overcast clouds,0.0,0.0,2020-07-09 20:22:14
90,Marawi,PH,8.0,124.29,73.99,91,32,5.99,scattered clouds,0.0,0.0,2020-07-09 20:22:15
91,Jiexiu,CN,37.02,111.91,73.24,69,100,3.36,overcast clouds,0.0,0.0,2020-07-09 20:22:15
92,Severodvinsk,RU,64.56,39.83,57.2,93,75,4.47,broken clouds,0.0,0.0,2020-07-09 20:22:15
93,Sistranda,NO,63.73,8.83,53.6,81,75,9.17,shower rain,0.0,0.0,2020-07-09 20:22:15
94,Portlethen,GB,57.05,-2.13,54.0,93,40,2.24,scattered clouds,0.0,0.0,2020-07-09 20:22:15
95,Hasaki,JP,35.73,140.83,73.4,100,75,3.36,broken clouds,0.0,0.0,2020-07-09 20:22:15
96,Kalmunai,LK,7.42,81.82,79.38,84,84,8.5,broken clouds,0.0,0.0,2020-07-09 20:22:16
97,Stranda,NO,62.31,6.94,53.01,88,100,1.01,light rain,0.0,0.0,2020-07-09 20:22:16
98,Albany,US,42.6,-73.97,95.0,41,0,5.03,clear sky,0.0,0.0,2020-07-09 20:20:17
99,Kailua,US,21.4,-157.74,84.2,65,75,11.41,broken clouds,0.0,0.0,2020-07-09 20:22:16
100,Ribeira Grande,PT,38.52,-28.7,71.6,64,75,3.36,broken clouds,0.0,0.0,2020-07-09 20:22:16
101,Naze,JP,28.37,129.48,82.4,94,75,9.17,broken clouds,0.0,0.0,2020-07-09 20:22:17
102,Lasa,IT,46.62,10.7,68.0,72,20,2.24,few clouds,0.0,0.0,2020-07-09 20:22:17
103,El Tigre,VE,8.89,-64.25,88.43,50,42,12.68,scattered clouds,0.0,0.0,2020-07-09 20:22:17
104,Usinsk,RU,65.99,57.53,70.84,71,0,11.43,clear sky,0.0,0.0,2020-07-09 20:22:17
105,Chokurdakh,RU,70.63,147.92,46.11,80,100,11.34,overcast clouds,0.0,0.0,2020-07-09 20:22:14
106,Meadow Lake,US,34.8,-106.54,100.0,11,20,11.41,few clouds,0.0,0.0,2020-07-09 20:22:17
107,Sorland,NO,67.67,12.69,53.6,76,40,36.91,scattered clouds,0.0,0.0,2020-07-09 20:22:18
108,Padang,ID,-0.95,100.35,76.55,80,96,3.09,overcast clouds,0.0,0.0,2020-07-09 20:22:18
109,Sumkino,RU,58.11,68.32,71.08,76,5,6.58,clear sky,0.0,0.0,2020-07-09 20:22:18
110,Pangai,TO,-19.8,-174.35,77.0,83,75,10.29,broken clouds,0.0,0.0,2020-07-09 20:22:18
111,Flin Flon,CA,54.77,-101.86,66.2,72,75,10.29,broken clouds,0.0,0.0,2020-07-09 20:22:18
112,Arraial Do Cabo,BR,-22.97,-42.03,73.4,78,75,17.22,broken clouds,0.0,0.0,2020-07-09 20:22:11
113,Nome,US,64.5,-165.41,57.99,76,1,8.05,clear sky,0.0,0.0,2020-07-09 20:22:19
114,Mafinga,TZ,-7.25,35.07,66.81,73,51,4.85,broken clouds,0.0,0.0,2020-07-09 20:22:19
115,Ibra,OM,22.69,58.53,88.18,41,100,2.66,overcast clouds,0.0,0.0,2020-07-09 20:22:19
116,Nemuro,JP,43.32,145.57,58.26,98,76,6.69,broken clouds,0.0,0.0,2020-07-09 20:22:19
117,Dikson,RU,73.51,80.55,42.49,85,0,16.22,clear sky,0.0,0.0,2020-07-09 20:22:19
118,Mount Gambier,AU,-37.83,140.77,42.8,93,90,9.17,overcast clouds,0.0,0.0,2020-07-09 20:22:20
119,Bonavista,CA,48.65,-53.11,55.99,81,100,7.0,overcast clouds,0.0,0.0,2020-07-09 20:22:20
120,Tuatapere,NZ,-46.13,167.68,44.47,84,95,7.09,overcast clouds,0.0,0.0,2020-07-09 20:22:20
121,Matay,EG,28.42,30.78,84.06,41,0,8.28,clear sky,0.0,0.0,2020-07-09 20:22:20
122,Erdemli,TR,36.6,34.31,79.47,72,19,2.55,few clouds,0.0,0.0,2020-07-09 20:22:20
123,Lake City,US,30.19,-82.64,91.99,58,75,11.41,broken clouds,0.0,0.0,2020-07-09 20:20:59
124,Chuy,UY,-33.7,-53.46,50.74,70,0,10.89,clear sky,0.0,0.0,2020-07-09 20:22:21
125,Quang Ngai,VN,15.12,108.8,77.97,81,82,3.65,broken clouds,0.0,0.0,2020-07-09 20:22:21
126,Yumen,CN,40.28,97.2,66.92,27,0,5.14,clear sky,0.0,0.0,2020-07-09 20:22:21
127,Yining,CN,29.04,114.56,74.71,91,100,1.32,overcast clouds,0.0,0.0,2020-07-09 20:22:21
128,North Bend,US,43.41,-124.22,71.01,72,1,12.75,clear sky,0.0,0.0,2020-07-09 20:22:21
129,Leonidovo,RU,49.28,142.87,55.85,93,100,1.01,overcast clouds,0.0,0.0,2020-07-09 20:22:22
130,Trapani,IT,37.83,12.67,80.6,83,20,13.87,few clouds,0.0,0.0,2020-07-09 20:22:22
131,Upernavik,GL,72.79,-56.15,43.83,73,100,5.77,overcast clouds,0.0,0.0,2020-07-09 20:22:22
132,San Patricio,MX,19.22,-104.7,89.6,70,75,17.22,broken clouds,0.0,0.0,2020-07-09 20:22:22
133,Torres,BR,-29.34,-49.73,58.14,66,0,8.7,clear sky,0.0,0.0,2020-07-09 20:22:23
134,Manta,EC,-0.95,-80.73,75.7,73,18,14.27,few clouds,0.0,0.0,2020-07-09 20:17:32
135,Esperance,AU,-33.87,121.9,46.4,93,75,6.93,broken clouds,0.0,0.0,2020-07-09 20:22:23
136,Mahebourg,MU,-20.41,57.7,71.6,73,75,14.99,broken clouds,0.0,0.0,2020-07-09 20:22:23
137,Kodiak,US,57.79,-152.41,64.4,52,75,14.99,broken clouds,0.0,0.0,2020-07-09 20:22:23
138,Beruwala,LK,6.48,79.98,79.88,83,93,6.6,light rain,0.0,0.0,2020-07-09 20:22:23
139,Cidreira,BR,-30.18,-50.21,54.37,65,0,15.23,clear sky,0.0,0.0,2020-07-09 20:22:24
140,Baglan,AF,36.13,68.71,80.22,18,0,1.36,clear sky,0.0,0.0,2020-07-09 20:22:24
141,Shenjiamen,CN,29.96,122.3,75.22,94,7,6.06,clear sky,0.0,0.0,2020-07-09 20:22:24
142,Vuktyl,RU,63.86,57.31,74.71,65,0,6.11,clear sky,0.0,0.0,2020-07-09 20:22:24
143,Kinkala,CG,-4.36,14.76,78.8,69,2,5.82,clear sky,0.0,0.0,2020-07-09 20:22:25
144,Pandan,PH,14.05,124.17,80.35,81,100,5.91,overcast clouds,0.0,0.0,2020-07-09 20:22:25
145,Port Elizabeth,ZA,-33.92,25.57,60.8,77,33,14.99,scattered clouds,0.0,0.0,2020-07-09 20:22:25
146,Flagstaff,US,35.2,-111.65,88.0,18,1,16.11,clear sky,0.0,0.0,2020-07-09 20:19:53
147,Esplanada,BR,-11.8,-37.95,73.36,88,0,6.15,light rain,0.0,0.0,2020-07-09 20:22:25
148,Bara,NG,10.37,10.73,83.19,60,100,8.34,overcast clouds,0.0,0.0,2020-07-09 20:22:25
149,Fortuna,US,40.6,-124.16,64.99,77,40,11.41,scattered clouds,0.0,0.0,2020-07-09 20:22:26
150,Ponta Do Sol,PT,32.67,-17.1,73.0,71,0,5.7,clear sky,0.0,0.0,2020-07-09 20:22:26
151,Vao,NC,-22.67,167.48,67.23,70,0,21.54,clear sky,0.0,0.0,2020-07-09 20:22:26
152,Hami,CN,42.8,93.45,77.81,19,60,19.01,broken clouds,0.0,0.0,2020-07-09 20:22:26
153,Kaitangata,NZ,-46.28,169.85,46.99,75,91,5.01,overcast clouds,0.0,0.0,2020-07-09 20:22:26
154,Haines Junction,CA,60.75,-137.51,60.28,51,94,4.81,light rain,0.0,0.0,2020-07-09 20:22:26
155,Axim,GH,4.87,-2.24,75.58,90,100,6.91,light rain,0.0,0.0,2020-07-09 20:22:27
156,Luau,AO,-10.71,22.22,66.45,35,0,4.27,clear sky,0.0,0.0,2020-07-09 20:22:27
157,Tsumeb,NA,-19.23,17.72,53.02,44,0,3.47,clear sky,0.0,0.0,2020-07-09 20:22:27
158,Florence,IT,43.77,11.25,80.6,51,0,8.05,clear sky,0.0,0.0,2020-07-09 20:22:27
159,Bathsheba,BB,13.22,-59.52,86.0,62,20,21.92,few clouds,0.0,0.0,2020-07-09 20:22:27
160,Vallenar,CL,-28.57,-70.76,81.97,13,0,5.86,clear sky,0.0,0.0,2020-07-09 20:22:27
161,Puerto Ayora,EC,-0.74,-90.35,70.0,90,85,4.0,overcast clouds,0.0,0.0,2020-07-09 20:22:28
162,Luderitz,NA,-26.65,15.16,57.2,76,0,5.82,clear sky,0.0,0.0,2020-07-09 20:22:28
163,Seydi,TM,39.48,62.91,84.74,21,0,8.43,clear sky,0.0,0.0,2020-07-09 20:22:28
164,Srednekolymsk,RU,67.45,153.68,60.71,77,0,4.34,clear sky,0.0,0.0,2020-07-09 20:22:28
165,Tasiilaq,GL,65.61,-37.64,50.0,53,99,16.11,overcast clouds,0.0,0.0,2020-07-09 20:22:28
166,Geraldton,AU,-28.77,114.6,50.0,71,0,16.11,clear sky,0.0,0.0,2020-07-09 20:18:40
167,Portland,US,45.52,-122.68,72.0,60,75,3.36,broken clouds,0.0,0.0,2020-07-09 20:19:31
168,Aksarka,RU,66.56,67.8,51.73,79,0,7.09,clear sky,0.0,0.0,2020-07-09 20:22:29
169,Estelle,US,29.85,-90.11,97.0,63,40,6.93,scattered clouds,0.0,0.0,2020-07-09 20:22:29
170,Trincomalee,LK,8.57,81.23,79.47,84,100,13.53,overcast clouds,0.0,0.0,2020-07-09 20:22:29
171,Qinzhou,CN,21.95,108.62,85.87,76,100,18.84,overcast clouds,0.0,0.0,2020-07-09 20:22:29
172,Benghazi,LY,32.12,20.07,77.34,79,0,20.98,clear sky,0.0,0.0,2020-07-09 20:22:29
173,Korla,CN,41.76,86.15,91.0,57,100,12.37,overcast clouds,0.0,0.0,2020-07-09 20:22:30
174,Lorengau,PG,-2.02,147.27,82.42,75,98,8.77,overcast clouds,0.0,0.0,2020-07-09 20:22:30
175,Manching,DE,48.72,11.49,73.4,64,9,2.24,clear sky,0.0,0.0,2020-07-09 20:22:30
176,Arandis,NA,-22.42,14.97,55.99,87,0,1.16,clear sky,0.0,0.0,2020-07-09 20:22:30
177,Codrington,AU,-38.27,141.97,43.29,76,100,8.37,overcast clouds,0.0,0.0,2020-07-09 20:22:30
178,Port Hedland,AU,-20.32,118.57,55.4,28,0,8.05,clear sky,0.0,0.0,2020-07-09 20:22:31
179,Strezhevoy,RU,60.73,77.59,59.0,67,0,6.71,clear sky,0.0,0.0,2020-07-09 20:22:31
180,Alofi,NU,-19.06,-169.92,75.2,88,75,4.7,broken clouds,0.0,0.0,2020-07-09 20:22:31
181,Santa Barbara,US,34.42,-119.7,80.01,72,75,4.7,broken clouds,0.0,0.0,2020-07-09 20:19:48
182,Kabare,CD,-2.47,28.82,62.56,67,26,2.55,scattered clouds,0.0,0.0,2020-07-09 20:22:32
183,Broken Hill,AU,-31.95,141.43,50.0,61,75,9.17,broken clouds,0.0,0.0,2020-07-09 20:22:32
184,Souillac,MU,-20.52,57.52,71.6,73,75,14.99,broken clouds,0.0,0.0,2020-07-09 20:22:32
185,Ilulissat,GL,69.22,-51.1,46.4,87,75,3.36,light rain,0.0,0.0,2020-07-09 20:22:32
186,Faanui,PF,-16.48,-151.75,76.69,79,60,25.23,broken clouds,0.0,0.0,2020-07-09 20:22:32
187,Povenets,RU,62.85,34.83,54.46,86,0,8.25,clear sky,0.0,0.0,2020-07-09 20:22:33
188,Mitu,CO,1.2,-70.17,82.83,77,100,3.44,light rain,0.0,0.0,2020-07-09 20:22:33
189,Anadyr,RU,64.75,177.48,62.6,59,100,15.66,light rain,0.0,0.0,2020-07-09 20:22:33
190,Amahai,ID,-3.33,128.92,76.24,88,98,3.09,light rain,0.0,0.0,2020-07-09 20:18:46
191,Provideniya,RU,64.38,-173.3,51.8,76,20,8.95,fog,0.0,0.0,2020-07-09 20:22:34
192,Mackay,AU,-21.15,149.2,64.0,100,40,8.05,scattered clouds,0.0,0.0,2020-07-09 20:22:34
193,Springbok,ZA,-29.66,17.89,43.18,96,21,8.95,few clouds,0.0,0.0,2020-07-09 20:22:34
194,Itaituba,BR,-4.28,-55.98,95.0,53,20,11.41,few clouds,0.0,0.0,2020-07-09 20:17:52
195,Sinnamary,GF,5.38,-52.95,81.93,78,65,6.49,light rain,0.0,0.0,2020-07-09 20:22:34
196,Murgab,TM,37.5,61.97,82.4,45,0,4.7,clear sky,0.0,0.0,2020-07-09 20:22:35
197,San Quintin,MX,30.48,-115.95,72.88,62,1,12.1,clear sky,0.0,0.0,2020-07-09 20:22:35
198,Menongue,AO,-14.66,17.69,57.51,35,0,2.24,clear sky,0.0,0.0,2020-07-09 20:22:35
199,Ayagoz,KZ,47.97,80.44,61.54,70,0,6.91,clear sky,0.0,0.0,2020-07-09 20:22:35
200,La Ronge,CA,55.1,-105.28,66.2,68,75,5.82,broken clouds,0.0,0.0,2020-07-09 20:18:33
201,Rawson,AR,-43.3,-65.1,44.53,74,99,17.83,overcast clouds,0.0,0.0,2020-07-09 20:18:30
202,Biloela,AU,-24.42,150.5,54.72,87,1,8.88,clear sky,0.0,0.0,2020-07-09 20:22:36
203,Roald,NO,62.58,6.13,53.6,76,40,11.41,shower rain,0.0,0.0,2020-07-09 20:22:37
204,Susehri,TR,40.16,38.09,59.74,76,24,4.54,few clouds,0.0,0.0,2020-07-09 20:22:37
205,Puerto Escondido,MX,15.85,-97.07,86.0,62,75,9.17,broken clouds,0.0,0.0,2020-07-09 20:22:37
206,Ekibastuz,KZ,51.67,75.37,74.34,53,9,8.21,clear sky,0.0,0.0,2020-07-09 20:20:48
207,Macapa,BR,0.04,-51.07,87.8,70,75,8.05,broken clouds,0.0,0.0,2020-07-09 20:22:38
208,General Roca,AR,-39.03,-67.58,59.0,44,64,11.41,broken clouds,0.0,0.0,2020-07-09 20:22:38
209,Jieshi,CN,22.81,115.83,83.01,85,100,12.71,overcast clouds,0.0,0.0,2020-07-09 20:22:38
210,Puerto Narino,CO,-3.77,-70.38,87.8,74,75,2.24,broken clouds,0.0,0.0,2020-07-09 20:22:38
211,Zyryanka,RU,65.75,150.85,60.71,72,32,2.44,scattered clouds,0.0,0.0,2020-07-09 20:22:39
212,Lebu,CL,-37.62,-73.65,53.91,94,100,24.38,moderate rain,0.0,0.0,2020-07-09 20:22:39
213,Krasnoselkup,RU,65.7,82.47,58.41,64,51,17.0,broken clouds,0.0,0.0,2020-07-09 20:22:39
214,Tiksi,RU,71.69,128.87,35.01,92,88,9.1,overcast clouds,0.0,0.0,2020-07-09 20:22:39
215,Le Vauclin,MQ,14.55,-60.84,84.2,74,90,18.34,light rain,0.0,0.0,2020-07-09 20:22:40
216,Calvinia,ZA,-31.47,19.78,45.03,82,62,5.44,broken clouds,0.0,0.0,2020-07-09 20:22:40
217,Jamestown,US,42.1,-79.24,88.0,48,40,6.93,scattered clouds,0.0,0.0,2020-07-09 20:22:40
218,Tuktoyaktuk,CA,69.45,-133.04,37.4,86,90,13.87,light rain,0.0,0.0,2020-07-09 20:22:40
219,Atambua,ID,-9.11,124.89,67.17,88,83,5.79,broken clouds,0.0,0.0,2020-07-09 20:22:40
220,San Matias,BO,-16.37,-58.4,73.33,56,83,6.46,broken clouds,0.0,0.0,2020-07-09 20:22:41
221,Meulaboh,ID,4.14,96.13,76.15,84,97,4.97,overcast clouds,0.0,0.0,2020-07-09 20:22:41
222,Nanortalik,GL,60.14,-45.24,45.45,93,100,12.24,light rain,0.0,0.0,2020-07-09 20:22:41
223,Laguna,US,38.42,-121.42,96.01,27,1,3.36,clear sky,0.0,0.0,2020-07-09 20:22:41
224,Ostrovnoy,RU,68.05,39.51,54.84,96,100,4.79,overcast clouds,0.0,0.0,2020-07-09 20:21:03
225,Otjiwarongo,NA,-20.46,16.65,51.19,43,0,6.46,clear sky,0.0,0.0,2020-07-09 20:22:42
226,Khatanga,RU,71.97,102.5,51.64,65,13,18.25,few clouds,0.0,0.0,2020-07-09 20:22:42
227,Naliya,IN,23.27,68.83,84.29,81,33,17.43,scattered clouds,0.0,0.0,2020-07-09 20:22:42
228,Lodwar,KE,3.12,35.6,87.33,41,19,15.64,few clouds,0.0,0.0,2020-07-09 20:22:42
229,Thurso,GB,58.59,-3.53,53.6,71,90,8.05,overcast clouds,0.0,0.0,2020-07-09 20:22:43
230,Turukhansk,RU,65.82,87.98,48.61,85,6,9.26,clear sky,0.0,0.0,2020-07-09 20:21:05
231,Sao Filipe,CV,14.9,-24.5,76.8,82,49,11.56,scattered clouds,0.0,0.0,2020-07-09 20:22:43
232,The Valley,AI,18.22,-63.06,87.8,62,20,14.99,haze,0.0,0.0,2020-07-09 20:22:43
233,Cayenne,GF,4.93,-52.33,77.0,100,98,3.36,thunderstorm,0.0,0.0,2020-07-09 20:22:03
234,Peniche,PT,39.36,-9.38,68.0,83,0,11.01,clear sky,0.0,0.0,2020-07-09 20:22:43
235,Kuhdasht,IR,33.53,47.61,77.14,19,58,2.89,broken clouds,0.0,0.0,2020-07-09 20:22:44
236,Hofn,IS,64.25,-15.21,54.59,65,74,7.36,broken clouds,0.0,0.0,2020-07-09 20:22:44
237,Whitehorse,CA,60.72,-135.05,62.01,54,75,10.29,broken clouds,0.0,0.0,2020-07-09 20:22:44
238,Puga,MX,21.58,-104.82,84.2,62,75,2.01,broken clouds,0.0,0.0,2020-07-09 20:22:44
239,Cayeli,TR,41.09,40.73,71.22,71,35,6.87,scattered clouds,0.0,0.0,2020-07-09 20:22:45
240,Constitucion,CL,-35.33,-72.42,53.76,64,83,4.94,broken clouds,0.0,0.0,2020-07-09 20:22:45
241,Nikel,RU,69.41,30.22,50.0,87,75,5.82,broken clouds,0.0,0.0,2020-07-09 20:22:46
242,Lishui,CN,28.46,119.91,76.17,89,100,1.23,moderate rain,0.0,0.0,2020-07-09 20:22:46
243,Twin Falls,US,42.56,-114.46,80.6,22,1,6.93,clear sky,0.0,0.0,2020-07-09 20:22:46
244,Ajdabiya,LY,30.76,20.23,80.37,48,0,16.04,clear sky,0.0,0.0,2020-07-09 20:22:46
245,Tahoua,NE,14.89,5.27,95.0,34,20,6.93,few clouds,0.0,0.0,2020-07-09 20:19:03
246,Omboue,GA,-1.57,9.26,74.03,82,100,9.46,overcast clouds,0.0,0.0,2020-07-09 20:22:46
247,Mastic Beach,US,40.77,-72.85,84.99,62,20,8.05,few clouds,0.0,0.0,2020-07-09 20:22:46
248,Lopukhiv,UA,48.37,23.96,55.76,87,99,2.21,overcast clouds,0.0,0.0,2020-07-09 20:22:47
249,Garowe,SO,8.41,48.48,85.86,39,95,22.57,overcast clouds,0.0,0.0,2020-07-09 20:22:47
250,Mackenzie,CA,55.3,-123.17,60.8,63,40,10.29,scattered clouds,0.0,0.0,2020-07-09 20:22:47
251,Bato,PH,13.35,123.37,77.45,89,100,3.09,light rain,0.0,0.0,2020-07-09 20:22:47
252,San Cristobal,VE,7.77,-72.22,93.2,36,40,18.34,scattered clouds,0.0,0.0,2020-07-09 20:22:47
253,Manadhoo,MV,5.77,73.38,83.48,77,100,12.71,overcast clouds,0.0,0.0,2020-07-09 20:22:47
254,Marzuq,YE,14.4,46.47,89.22,31,74,5.26,broken clouds,0.0,0.0,2020-07-09 20:22:48
255,Honiara,SB,-9.43,159.95,75.2,94,40,8.84,scattered clouds,0.0,0.0,2020-07-09 20:22:48
256,Ormara,PK,25.21,64.64,87.78,76,92,3.22,overcast clouds,0.0,0.0,2020-07-09 20:22:48
257,El Alto,PE,-4.27,-81.21,71.6,73,40,21.92,scattered clouds,0.0,0.0,2020-07-09 20:22:48
258,Syamzha,RU,60.02,41.06,51.49,97,0,4.14,clear sky,0.0,0.0,2020-07-09 20:19:06
259,Varadero,CU,23.15,-81.25,89.6,70,20,12.75,few clouds,0.0,0.0,2020-07-09 20:22:49
260,Fomboni,KM,-12.28,43.74,78.94,75,0,17.22,clear sky,0.0,0.0,2020-07-09 20:22:49
261,Norman Wells,CA,65.28,-126.83,62.6,55,75,8.05,broken clouds,0.0,0.0,2020-07-09 20:20:06
262,Caborca,MX,30.58,-111.1,100.99,37,4,1.01,clear sky,0.0,0.0,2020-07-09 20:22:49
263,Saint George,US,37.1,-113.58,100.0,6,1,12.35,clear sky,0.0,0.0,2020-07-09 20:19:00
264,Capiibary,PY,-24.8,-56.03,60.48,67,0,3.33,clear sky,0.0,0.0,2020-07-09 20:22:49
265,Matara,LK,5.95,80.54,79.38,87,100,9.71,light rain,0.0,0.0,2020-07-09 20:22:50
266,Tapes,BR,-30.67,-51.4,53.38,68,0,9.73,clear sky,0.0,0.0,2020-07-09 20:22:35
